name_file,name_ref,nb_members,aln_len,ref_len,coverage,percent_id,global_quality,rmsd_max,rmsd_mean,rmsd_std,X50%,X80%,X85%,X90%,X95%,X99%,X%var_1st,col_1st,ref_coverage,ref_percent_id,ref_global_quality,ref_rmsd_max,ref_rmsd_mean,ref_rmsd_std,ref_50%,ref_80%,ref_85%,ref_90%,ref_95%,ref_99%,ref_%var_1st,ref_col_1st,X50%_norm,X80%_norm,X85%_norm,X90%_norm,X95%_norm,X99%_norm,X%var_1st_norm,col_1st_norm,ref_50%_norm,ref_80%_norm,ref_85%_norm,ref_90%_norm,ref_95%_norm,ref_99%_norm,ref_%var_1st_norm,ref_col_1st_norm
4A2QA_4A2WB,4A2WB,6,683,674,0.982,0.983,0.974,6.83,3.998,2.418,1,1,1,1,1,3,0.968,0.637,0.994,0.994,0.991,6.269,3.672,2.233,1,1,1,1,1,2,0.955,0.675,1,2,2,3,3,3,0.775,0.976,1,2,2,2,3,3,0.755,0.979
2NCGA_5T1YE,5T1YE,8,118,110,0.907,0.863,0.795,25.14,7.236,9.756,1,1,1,1,1,3,0.965,0.648,0.973,0.909,0.864,24.33,4.554,8.126,1,1,1,1,1,3,0.975,0.634,1,1,2,2,3,3,0.822,0.946,1,1,2,2,3,3,0.819,0.97
1LVBA_1Q31B,1Q31B,6,238,225,0.895,0.937,0.886,2.128,1.267,0.639,1,1,1,2,2,4,0.898,0.058,0.947,0.951,0.927,2.128,1.546,0.634,1,1,1,1,1,3,0.957,0.057,1,3,3,3,4,5,0.566,0.898,1,2,3,3,4,5,0.672,0.919
3MTNB_5ZD0A,5ZD0A,10,78,76,0.936,0.791,0.68,10.66,2.947,3.663,1,1,1,1,2,5,0.932,0.155,0.961,0.801,0.701,10.19,2.638,2.686,1,1,2,2,2,4,0.841,0.168,1,3,3,4,5,7,0.647,0.897,1,2,2,3,4,7,0.564,0.915
7DRHA_8I6HB,8I6HB,5,287,277,0.941,0.979,0.956,2.538,1.207,1.059,1,1,1,1,1,3,0.966,0.398,0.975,0.99,0.985,2.486,0.868,0.936,1,1,1,1,1,3,0.951,0.395,1,1,2,2,3,4,0.847,0.959,1,1,2,2,3,4,0.814,0.953
6KDVA_6KE1A,6KE1A,6,292,260,0.873,0.905,0.841,4.78,3.433,1.476,1,1,2,3,3,5,0.838,0.606,0.973,0.969,0.954,4.78,3.479,1.451,1,1,1,2,3,4,0.872,0.679,1,2,2,3,4,5,0.748,0.86,1,2,2,3,4,5,0.778,0.95
1ZCBA_7T6BA,7T6BA,8,360,225,0.514,0.793,0.631,2.704,1.552,0.984,1,2,2,3,3,5,0.619,0.247,0.818,0.816,0.724,2.704,2.445,0.474,1,1,1,1,2,4,0.929,0.392,2,3,3,4,5,7,0.455,0.61,1,2,2,3,4,6,0.756,0.804
6VQIM_6VQIM,6VQIM,9,67,67,1,0.997,0.995,2.867,1.688,0.824,1,1,2,3,4,7,0.83,0.716,1,0.997,0.995,2.59,1.901,0.754,1,1,1,1,3,6,0.905,0.705,1,3,4,5,6,8,0.642,0.953,1,2,3,4,5,7,0.731,0.958
6GCTA_7BCTA,7BCTA,7,447,442,0.951,0.968,0.951,11.14,6.718,4.87,1,1,1,1,1,2,0.981,0.703,0.962,0.972,0.958,11.1,5.92,5.039,1,1,1,1,1,2,0.986,0.702,1,1,1,2,2,4,0.899,0.952,1,1,1,1,2,4,0.901,0.956
1IFYA_5XBOB,5XBOB,7,51,49,0.941,0.934,0.901,2.636,1.336,0.928,1,1,2,2,3,4,0.822,0.474,0.98,0.972,0.958,2.636,2.344,0.374,1,1,1,1,2,3,0.922,0.399,1,2,3,4,4,6,0.659,0.957,1,2,2,3,4,5,0.737,0.959
2MJUA_4CQ1A,4CQ1A,7,207,191,0.913,0.916,0.875,3.499,1.44,1.269,1,1,1,2,2,3,0.885,0.626,0.99,0.993,0.99,3.499,1.103,1.112,1,1,2,2,2,3,0.85,0.582,1,1,1,2,3,4,0.881,0.979,1,1,1,2,2,4,0.871,0.983
6G2JJ_6G72J,6G72J,8,172,171,0.994,0.993,0.989,2.305,1.494,0.738,1,2,2,3,4,6,0.776,0.253,1,0.999,0.998,2.202,1.921,0.373,1,1,1,2,2,5,0.853,0.321,2,4,4,5,6,7,0.471,0.855,1,2,3,4,5,6,0.627,0.946
2QFVA_2QFXA,2QFXA,21,412,410,0.993,0.993,0.99,3.128,1.218,0.862,1,2,2,2,2,6,0.792,0.531,0.998,0.998,0.996,3.124,1.248,0.869,1,1,2,2,2,4,0.847,0.55,1,2,2,3,4,9,0.594,0.92,1,2,2,2,3,8,0.661,0.957
5LLWA_5LLXA,5LLXA,6,674,667,0.985,0.97,0.954,6.215,3.91,1.566,1,2,2,2,3,4,0.757,0.624,0.996,0.977,0.965,6.215,4.531,1.613,1,1,1,2,2,4,0.879,0.636,1,2,3,3,3,5,0.624,0.932,1,2,2,2,3,5,0.749,0.953
4V2UA_4V2UA,4V2UA,5,388,386,0.995,0.995,0.993,3.751,2.308,1.648,1,1,1,1,1,1,0.992,0.397,1,0.997,0.996,3.645,1.961,1.637,1,1,1,1,1,1,0.991,0.396,1,1,1,2,3,4,0.889,0.988,1,1,1,2,2,4,0.879,0.986
2VHVA_2VHYB,2VHYB,24,373,330,0.987,0.972,0.957,2.382,1.211,0.768,1,1,1,2,3,8,0.871,0.726,0.997,0.997,0.995,2.329,1.272,0.684,1,1,1,2,2,5,0.851,0.651,1,2,3,4,5,11,0.755,0.96,1,2,2,3,4,9,0.768,0.969
2ZJRF_3DLLF,3DLLF,8,75,70,0.84,0.918,0.848,4.009,2.12,0.844,1,3,4,4,6,7,0.51,0.449,0.9,0.915,0.873,4.009,3.375,0.304,1,1,1,2,3,6,0.889,0.438,2,4,5,5,6,7,0.357,0.81,1,3,3,4,5,7,0.637,0.93
3ANGA_3ANGA,3ANGA,8,202,197,0.96,0.971,0.954,2.433,1.314,0.805,1,1,1,2,3,5,0.882,0.08,0.985,0.988,0.982,2.433,1.431,0.867,1,1,1,1,2,4,0.935,0.076,1,2,3,4,4,6,0.655,0.923,1,2,2,3,4,6,0.741,0.956
1C5EA_7VIKH,7VIKH,25,124,109,0.766,0.908,0.793,10.33,1.305,2.022,1,1,1,2,3,11,0.896,0.532,0.872,0.906,0.858,10.33,1.161,1.931,1,1,1,2,3,10,0.87,0.605,1,3,4,6,9,16,0.69,0.821,1,3,3,5,8,15,0.667,0.922
7RE4A_7RE4A,7RE4A,5,244,243,0.98,0.986,0.978,2.562,1.274,0.925,1,1,1,1,2,3,0.913,0.056,0.984,0.99,0.985,2.562,1.109,0.86,1,1,1,2,2,3,0.888,0.071,1,2,3,3,3,4,0.621,0.929,1,2,2,3,3,4,0.685,0.96
3WHJA_3WHLB,3WHLB,5,111,92,0.784,0.806,0.709,3.598,2.085,1.18,1,2,2,2,2,2,0.769,0.265,0.946,0.962,0.943,3.553,1.838,1.197,1,1,2,2,2,2,0.849,0.209,1,2,2,2,2,3,0.717,0.94,1,2,2,2,2,3,0.702,0.941
3RGXA_4M7EB,4M7EB,10,746,734,0.987,0.979,0.968,2.165,1.168,0.514,1,2,3,4,5,8,0.696,0.608,0.999,0.986,0.979,2.146,1.584,0.535,1,1,1,1,3,6,0.907,0.6,1,3,3,4,5,8,0.508,0.901,1,2,3,3,5,7,0.671,0.953
4DSQA_4DSQA,4DSQA,11,187,174,0.93,0.919,0.879,2.033,1.189,0.63,1,2,2,3,4,7,0.762,0.131,1,0.988,0.982,2.007,1.271,0.758,1,1,1,1,3,5,0.9,0.119,1,3,4,4,5,8,0.537,0.924,1,2,3,4,5,7,0.586,0.954
2MJ8A_4HAEA,4HAEA,49,70,66,0.714,0.78,0.64,7.965,3.451,2.884,1,1,1,1,2,7,0.91,0.429,0.758,0.78,0.67,7.965,4.079,2.791,1,1,1,2,2,5,0.887,0.472,1,1,2,3,4,9,0.821,0.734,1,2,2,2,3,6,0.738,0.8
5SUJA_5SUJA,5SUJA,11,385,383,0.992,0.987,0.98,5.323,2.926,1.866,1,1,1,2,2,4,0.879,0.429,0.997,0.99,0.985,5.323,2.547,2.002,1,1,1,1,2,4,0.922,0.414,1,2,2,3,3,7,0.664,0.951,1,2,2,3,4,6,0.703,0.956
3T2NL_6VCAF,6VCAF,21,219,212,0.959,0.83,0.74,9.915,4.432,2.646,1,1,1,1,3,10,0.909,0.698,0.991,0.847,0.771,9.419,4.851,3.096,1,1,1,1,2,6,0.943,0.719,1,2,3,5,7,14,0.707,0.946,1,2,2,3,6,12,0.784,0.976
1X0OA_2K7SA,2K7SA,31,119,119,0.882,0.893,0.84,4.638,1.159,0.977,1,2,3,4,6,14,0.502,0.418,0.882,0.893,0.84,4.638,4.174,0.318,1,1,1,1,2,5,0.919,0.352,2,3,4,6,9,16,0.396,0.852,1,2,2,3,5,11,0.725,0.89
7VMXB_7VOKC,7VOKC,5,387,384,0.902,0.956,0.934,2.809,1.35,1.107,1,1,1,1,1,4,0.95,0.571,0.909,0.964,0.945,2.664,0.996,0.965,1,1,1,1,2,4,0.921,0.573,1,2,2,3,3,4,0.772,0.897,1,2,2,3,3,4,0.772,0.896
6GCSU_6RFQU,6RFQU,10,171,171,1,0.985,0.977,3.949,1.215,1.361,1,1,1,1,2,5,0.911,0.396,1,0.985,0.977,3.914,0.932,1.059,1,1,2,2,2,5,0.848,0.397,1,3,4,5,6,8,0.539,0.839,2,3,4,5,6,8,0.484,0.804
1QBHA_1QBHA,1QBHA,43,108,101,0.824,0.858,0.767,6.371,1.016,1.005,2,4,4,6,8,19,0.352,0.421,0.881,0.869,0.803,6.371,4.209,0.356,1,1,1,1,1,4,0.957,0.391,2,4,5,7,12,21,0.398,0.714,1,1,2,3,4,13,0.814,0.876
5U3KA_5U3OH,5U3OH,8,235,235,0.949,0.867,0.801,2.764,1.486,0.676,1,1,2,2,4,6,0.82,0.646,0.949,0.867,0.801,2.731,1.568,0.654,1,1,2,2,3,5,0.832,0.732,1,2,3,3,5,6,0.64,0.921,1,2,2,3,4,6,0.68,0.924
3E66A_3E66A,3E66A,314,257,255,0.922,0.922,0.883,2.337,0.355,0.308,3,8,11,17,31,97,0.357,0.153,0.929,0.929,0.894,2.315,1.667,0.137,1,1,1,1,1,6,0.972,0.158,4,16,24,40,78,177,0.223,0.775,1,2,3,6,16,73,0.778,0.905
6G1BB_6G1BB,6G1BB,10,328,326,0.918,0.935,0.899,21.25,8.667,5.892,1,2,3,3,4,6,0.507,0.68,0.923,0.935,0.902,21.25,19.451,1.012,1,1,1,2,2,5,0.89,0.714,2,3,3,4,5,7,0.426,0.878,1,2,2,3,3,6,0.739,0.928
3U50C_7UY5D,7UY5D,6,187,187,0.989,0.953,0.929,3.224,1.655,1.099,1,1,2,2,2,4,0.823,0.261,0.989,0.953,0.929,3.157,1.237,1.056,1,1,2,2,3,4,0.827,0.27,1,2,3,3,4,5,0.575,0.914,1,3,3,3,4,5,0.565,0.917
1P9RA_1P9WA,1P9WA,5,448,384,0.842,0.855,0.775,18.16,11.01,8.665,1,1,1,1,1,1,0.999,0.62,0.982,0.935,0.903,18.16,13.672,7.693,1,1,1,1,1,1,1,0.723,1,1,1,1,2,3,0.92,0.855,1,1,1,1,1,3,0.982,0.998
4KPTA_6FXGB,6FXGB,7,226,226,0.987,0.99,0.985,4.234,2.495,1.795,1,1,1,1,1,3,0.981,0.774,0.987,0.99,0.985,4.174,2.824,1.705,1,1,1,1,1,2,0.988,0.77,1,1,1,1,2,5,0.919,0.982,1,1,1,1,2,4,0.939,0.985
3A11A_3A9CF,3A9CF,36,328,322,0.979,0.914,0.867,4.464,2.075,1.952,1,1,1,1,1,5,0.968,0.65,0.997,0.923,0.884,4.413,3.211,1.717,1,1,1,1,1,2,0.989,0.666,1,1,1,3,6,16,0.855,0.967,1,1,1,1,3,11,0.904,0.989
1MBYA_5LHZA,5LHZA,44,88,78,0.875,0.874,0.806,13.67,2.814,4.972,1,1,1,1,1,2,0.953,0.61,0.949,0.944,0.916,12.46,11.177,3.304,1,1,1,1,1,1,0.999,0.634,1,1,1,2,3,7,0.88,0.879,1,1,1,1,1,4,0.965,0.946
1A5YA_2FJNB,2FJNB,309,308,289,0.912,0.931,0.887,3.368,0.792,0.36,2,10,14,22,42,119,0.436,0.133,0.972,0.967,0.951,1.847,1.441,0.192,1,1,2,2,6,36,0.836,0.118,3,19,29,48,86,181,0.333,0.815,1,5,9,19,44,133,0.535,0.91
7SY9A_7SY9B,7SY9B,6,446,425,0.955,0.957,0.936,6.412,3.556,1.701,1,2,2,2,2,4,0.757,0.639,0.988,0.992,0.988,6.412,4.214,1.74,1,1,1,2,2,3,0.899,0.639,1,2,2,2,3,5,0.63,0.932,1,2,2,2,2,5,0.747,0.963
3J7Og_7A01y2,7A01y2,117,116,114,0.983,0.967,0.95,3.435,0.803,0.466,4,13,17,24,37,70,0.327,0.665,1,0.984,0.976,3.435,2.714,0.259,1,1,1,1,2,18,0.946,0.657,4,17,22,30,45,77,0.281,0.877,1,2,4,8,17,45,0.792,0.983
4PFUA_4PFUA,4PFUA,5,542,540,0.996,0.996,0.994,3.353,1.516,1.423,1,1,1,1,1,2,0.978,0.694,1,1,1,3.219,1.065,1.248,1,1,1,1,1,2,0.964,0.697,1,1,1,1,2,4,0.901,0.989,1,1,1,2,2,4,0.87,0.985
6YNXF_6YNXF,6YNXF,6,200,200,1,1,1,11.41,6.903,5.507,1,1,1,1,1,1,1,0.162,1,1,1,11.41,6.91,5.507,1,1,1,1,1,1,1,0.162,1,1,1,1,1,2,0.987,0.999,1,1,1,1,1,2,0.988,0.999
7YFGB_8E97D,8E97D,17,795,784,0.803,0.801,0.695,17.1,5.363,4.568,1,2,2,2,3,7,0.583,0.442,0.814,0.801,0.701,17.1,15.951,0.669,1,1,1,1,2,3,0.943,0.4,2,2,3,4,6,11,0.458,0.79,1,2,2,2,3,8,0.738,0.85
1A8IA_5GPBA,5GPBA,239,843,833,0.955,0.916,0.869,3.547,1.16,1.089,1,1,2,4,11,51,0.832,0.027,0.966,0.917,0.876,3.526,1.058,1.11,1,1,2,3,7,38,0.839,0.027,2,10,16,27,49,117,0.446,0.869,2,6,10,18,38,100,0.431,0.879
1GD5A_1O7KC,1O7KC,5,143,120,0.839,0.866,0.788,3.454,1.919,1.128,1,2,2,2,2,4,0.791,0.543,1,1,1,3.101,1.437,1.034,1,1,2,2,3,3,0.801,0.501,1,2,2,3,3,4,0.699,0.927,1,2,2,3,3,4,0.662,0.953
3Q7HA_3Q7HN,3Q7HN,14,193,192,0.964,0.973,0.96,4.52,1.87,1.364,1,2,2,3,4,7,0.781,0.093,0.964,0.974,0.961,4.52,2.896,1.767,1,1,1,1,2,4,0.938,0.095,1,2,2,3,4,8,0.783,0.947,1,1,2,2,3,6,0.832,0.968
4DBGB_7UYKA,7UYKA,7,157,140,0.822,0.825,0.737,11.86,5.688,4.015,1,2,2,2,3,5,0.622,0.412,0.886,0.896,0.843,11.86,8.506,1.505,1,1,2,2,2,3,0.821,0.584,2,2,2,3,3,5,0.46,0.883,1,2,2,2,3,5,0.69,0.892
1B6UA_1M4KA,1M4KA,15,202,193,0.941,0.908,0.854,3.112,1.624,0.547,2,5,6,8,10,13,0.3,0.596,0.979,0.927,0.891,3.112,2.56,0.199,1,1,2,3,5,11,0.821,0.163,2,5,7,8,10,13,0.334,0.83,2,3,4,6,8,12,0.497,0.899
1DLFL_6AD0L,6AD0L,42,117,111,0.957,0.851,0.773,2.372,0.902,0.358,4,11,12,15,20,29,0.222,0.468,1,0.881,0.822,2.372,2.111,0.083,1,1,1,1,5,16,0.914,0.414,5,11,13,16,20,29,0.174,0.702,1,6,8,11,15,25,0.585,0.926
4YC5A_5DZBE,5DZBE,19,243,233,0.864,0.851,0.756,4.806,1.518,1.168,1,1,1,1,2,7,0.942,0.738,0.901,0.851,0.776,4.715,1.929,1.135,1,1,1,1,1,4,0.961,0.753,1,1,2,4,6,11,0.81,0.853,1,1,1,2,5,9,0.866,0.882
2K0QA_3DSOA,3DSOA,9,74,66,0.797,0.821,0.731,8.924,3.389,3.144,1,1,2,2,3,4,0.838,0.278,0.894,0.91,0.865,8.924,2.74,3.298,1,1,1,1,2,4,0.938,0.275,1,2,3,3,4,6,0.701,0.846,1,2,3,3,4,6,0.712,0.939
1KEZA_1MO2A,1MO2A,8,268,251,0.933,0.963,0.945,4.44,2.451,1.552,1,1,2,2,3,4,0.842,0.169,0.996,0.996,0.994,4.44,3.706,1.317,1,1,1,1,1,3,0.952,0.177,2,3,3,3,4,6,0.47,0.855,1,2,2,3,3,5,0.641,0.916
6G1NA_6G1ND,6G1ND,8,137,135,0.964,0.977,0.965,14.87,7.111,6.392,1,1,1,1,2,3,0.902,0.689,0.978,0.99,0.985,14.87,12.396,4.935,1,1,1,1,1,2,0.969,0.689,1,2,2,2,3,3,0.747,0.965,1,1,1,2,2,3,0.855,0.981
4KRLB_4KRMB,4KRMB,6,126,124,0.968,0.909,0.86,4.389,2.446,2.044,1,1,1,1,1,2,0.984,0.127,0.984,0.916,0.874,4.337,1.84,2.036,1,1,1,1,1,2,0.987,0.128,1,1,2,2,3,4,0.847,0.971,1,1,2,2,3,4,0.848,0.98
5TG8A_5TG8A,5TG8A,9,329,328,0.979,0.913,0.869,5.243,2.599,1.641,1,2,2,2,2,3,0.787,0.378,0.982,0.915,0.873,3.991,2.148,1.533,1,1,2,2,2,3,0.831,0.344,1,2,2,2,3,6,0.612,0.939,1,2,2,2,3,5,0.637,0.938
3K12A_3K12B,3K12B,5,120,114,0.95,0.955,0.932,7.045,4.527,3.095,1,1,1,1,1,2,0.952,0.146,1,1,1,7.045,5.853,2.015,1,1,1,1,1,2,0.964,0.117,1,2,2,2,2,4,0.79,0.969,1,2,2,2,2,3,0.779,0.956
4P8QA_5C97A,5C97A,14,873,860,0.975,0.981,0.969,2.613,1.515,0.845,1,1,1,2,5,10,0.878,0.52,0.99,0.991,0.987,2.613,1.493,0.957,1,1,1,1,3,8,0.926,0.527,1,3,4,5,7,11,0.676,0.927,1,2,3,4,6,10,0.728,0.949
1ETHA_1N8SA,1N8SA,6,449,449,1,0.882,0.823,4.21,2.758,1.708,1,1,1,1,1,3,0.961,0.077,1,0.882,0.823,4.21,2.822,1.663,1,1,1,1,1,3,0.967,0.082,1,2,3,3,3,4,0.633,0.949,1,2,2,3,3,4,0.68,0.956
1JIDA_1MFQB,1MFQB,15,116,107,0.897,0.914,0.862,3.027,1.076,0.727,1,3,4,5,7,11,0.626,0.247,0.972,0.968,0.952,3.027,2.843,0.113,1,1,1,1,1,5,0.956,0.248,2,5,6,8,10,12,0.337,0.746,1,3,4,5,7,11,0.681,0.908
1BKUA_1BZBA,1BZBA,9,32,32,1,0.925,0.888,10.09,5.939,2.324,2,3,3,4,4,6,0.454,0.465,1,0.925,0.888,10.09,8.799,1.325,1,1,2,2,3,5,0.837,0.46,2,3,4,4,5,6,0.382,0.957,1,3,3,4,5,6,0.582,0.976
5WK1A_5WK1D,5WK1D,7,294,294,1,1,1,4.425,2.056,1.149,1,1,2,2,3,5,0.837,0.284,1,1,1,4.425,2.088,1.246,1,1,1,2,2,4,0.898,0.26,1,2,3,4,4,6,0.639,0.94,1,2,3,3,4,6,0.704,0.943
6L8EE_6L8FC,6L8FC,13,87,87,1,0.998,0.997,2.251,1.029,0.882,1,1,1,1,2,6,0.912,0.159,1,0.998,0.997,2.251,0.849,0.807,1,1,1,2,2,5,0.896,0.167,1,3,4,5,7,10,0.651,0.955,1,3,3,5,6,9,0.658,0.955
6YK9A_6YKBC,6YKBC,8,341,341,1,1,1,3.946,1.291,1.417,1,1,1,1,1,4,0.957,0.683,1,1,1,3.569,0.991,1.057,1,1,1,2,2,4,0.886,0.681,1,2,2,3,4,6,0.783,0.972,1,2,2,2,4,6,0.685,0.96
1CQUA_2HVFA,2HVFA,5,56,52,0.911,0.904,0.855,2.07,1.158,0.671,1,1,2,2,3,3,0.829,0.645,0.981,0.973,0.96,2.07,0.957,0.696,1,1,2,2,2,3,0.827,0.63,1,2,2,3,3,4,0.633,0.933,1,2,2,3,3,4,0.648,0.947
2K07A_7OVCA,7OVCA,9,198,167,0.808,0.878,0.777,2.648,1.376,0.706,2,3,3,4,5,7,0.495,0.362,0.958,0.963,0.944,2.648,2.413,0.132,1,1,2,2,3,5,0.85,0.345,2,4,4,5,6,7,0.362,0.858,1,2,3,4,5,7,0.662,0.93
3I75B_7TXWH,7TXWH,7,237,217,0.886,0.819,0.713,5.265,2.293,1.833,1,1,1,2,3,4,0.86,0.709,0.959,0.862,0.793,5.265,5.015,0.375,1,1,1,1,1,3,0.972,0.709,1,2,2,3,4,5,0.755,0.941,1,1,1,2,3,4,0.884,0.961
5T3OA_5T3OC,5T3OC,6,312,307,0.984,0.984,0.976,3.356,2.01,0.889,1,2,2,2,3,4,0.7,0.065,1,1,1,3.356,2.87,0.455,1,1,1,2,2,3,0.892,0.043,1,2,3,3,3,4,0.579,0.939,1,2,2,3,3,4,0.614,0.948
2J2CA_6FXHA,6FXHA,50,529,481,0.841,0.897,0.824,3.11,1.397,1.089,1,1,2,3,6,19,0.828,0.154,0.925,0.943,0.914,3.11,1.211,1.087,1,1,2,3,5,14,0.839,0.218,1,5,7,11,19,35,0.587,0.814,1,3,5,7,14,31,0.641,0.908
7DL0A_7DL7F,7DL7F,18,355,351,0.986,0.984,0.977,4.83,1.229,1.142,1,1,1,1,3,6,0.919,0.579,0.997,0.996,0.993,4.828,1.09,1.062,1,1,1,1,2,5,0.94,0.601,1,2,3,4,6,10,0.694,0.947,1,2,3,3,5,10,0.722,0.962
5HYWA_5HYWC,5HYWC,12,661,578,0.852,0.934,0.871,4.418,2.464,1.703,1,2,2,2,2,6,0.781,0.149,0.962,0.973,0.959,4.418,3.712,1.233,1,1,1,1,2,3,0.921,0.129,2,4,4,5,7,9,0.405,0.754,1,3,3,4,6,8,0.588,0.89
1BL9A_1HZUA,1HZUA,15,541,521,0.967,0.981,0.972,6.949,2.613,2.962,1,1,1,1,2,3,0.937,0.393,1,0.998,0.997,6.949,5.918,1.91,1,1,1,1,1,1,0.991,0.405,1,2,2,3,5,9,0.745,0.939,1,1,1,2,2,6,0.871,0.986
1JXHA_1JXHA,1JXHA,5,264,248,0.799,0.873,0.79,2.011,0.903,0.85,1,1,1,1,1,3,0.965,0.267,0.851,0.89,0.835,1.899,0.635,0.73,1,1,1,1,1,3,0.959,0.265,1,2,2,3,3,4,0.742,0.823,1,2,2,3,3,4,0.704,0.829
3VDPA_3VE5D,3VE5D,13,199,181,0.98,0.958,0.938,7.856,3.589,2.475,1,2,2,3,3,5,0.64,0.254,1,0.993,0.989,7.236,6.588,0.762,1,1,1,1,2,4,0.909,0.319,2,2,3,4,4,7,0.421,0.912,1,2,2,3,4,5,0.663,0.963
1T5RA_1T5RB,1T5RB,25,283,276,0.919,0.899,0.848,12.08,4.161,5.046,1,1,1,1,1,4,0.963,0.153,0.942,0.92,0.88,11.92,2.817,4.456,1,1,1,1,1,3,0.969,0.154,1,1,2,3,5,11,0.834,0.911,1,1,2,3,5,10,0.836,0.932
7UNQx_7UNQx,7UNQx,6,593,485,0.796,0.817,0.725,19.42,10.748,9.215,1,1,1,1,1,1,0.996,0.461,0.973,0.984,0.976,19.42,8.35,9.04,1,1,1,1,1,1,0.995,0.563,1,1,1,1,2,3,0.918,0.808,1,1,1,1,2,2,0.938,0.99
7Q4VC_7Q4VG,7Q4VG,5,156,129,0.782,0.835,0.753,3.431,1.678,1.337,1,1,1,1,2,3,0.94,0.468,0.946,0.962,0.943,3.431,3.312,0.072,1,1,1,1,1,2,0.985,0.559,1,2,3,3,3,4,0.723,0.798,1,1,1,2,3,4,0.887,0.966
3J2WQ_5VU2Q,5VU2Q,8,81,81,1,1,1,2.233,1.431,0.841,1,1,1,1,2,4,0.91,0.154,1,1,1,2.216,1.575,0.662,1,1,1,2,2,3,0.894,0.156,1,2,2,3,3,5,0.689,0.921,1,2,3,3,3,5,0.675,0.942
4G6FB_4G6FB,4G6FB,40,235,235,0.949,0.911,0.866,10.29,3.086,2.062,1,1,2,2,4,12,0.836,0.702,0.949,0.911,0.866,9.973,6.03,2.111,1,1,1,1,1,6,0.96,0.71,1,3,4,5,7,18,0.642,0.92,1,1,2,3,4,13,0.827,0.942
6V1VA_6V1VD,6V1VD,8,777,738,0.847,0.909,0.864,28.76,13.462,12.802,1,1,1,1,1,2,0.981,0.135,0.886,0.941,0.912,28.71,9.865,11.902,1,1,1,1,1,2,0.979,0.138,1,2,2,3,4,6,0.792,0.854,1,2,2,2,4,5,0.797,0.88
3QBWA_3QBWA,3QBWA,12,366,358,0.945,0.959,0.935,4.334,2.227,1.444,1,1,1,1,1,5,0.952,0.58,0.955,0.962,0.943,4.334,2.853,1.481,1,1,1,1,1,3,0.976,0.597,1,1,2,3,4,8,0.801,0.942,1,1,1,2,3,6,0.87,0.954
1AIFB_3BZ4H,3BZ4H,68,228,209,0.912,0.801,0.689,7.416,2.174,1.32,1,3,5,7,12,24,0.72,0.675,0.99,0.846,0.77,7.257,2.456,1.429,1,1,1,3,6,17,0.87,0.675,1,5,7,10,16,31,0.6,0.891,1,3,4,7,12,26,0.706,0.964
3PFFA_5TEQB,5TEQB,5,754,737,0.956,0.983,0.968,2.278,1.051,0.908,1,1,1,1,1,3,0.957,0.295,0.978,0.99,0.985,2.278,0.821,0.842,1,1,1,1,1,3,0.951,0.302,1,1,2,2,3,3,0.823,0.957,1,1,2,2,3,3,0.812,0.963
7LG5A_7LGQA,7LGQA,5,873,868,0.994,0.996,0.994,3.089,1.558,1.197,1,1,1,1,2,4,0.935,0.265,1,1,0.999,3,1.148,1.07,1,1,1,1,2,4,0.916,0.261,1,2,2,3,3,4,0.767,0.953,1,2,2,3,3,4,0.718,0.949
2JV7A_7R79B,7R79B,5,78,77,0.974,0.947,0.921,8.933,4.08,3.876,1,1,1,1,1,2,0.979,0.574,0.987,0.96,0.94,8.916,2.878,3.489,1,1,1,1,1,3,0.974,0.571,1,1,1,2,2,4,0.896,0.984,1,1,1,2,3,3,0.886,0.985
2GMOA_4UAEF,4UAEF,6,77,74,0.844,0.895,0.829,14.31,5.52,5.932,1,1,1,1,1,3,0.96,0.514,0.878,0.906,0.859,14.27,4.181,5.054,1,1,1,1,2,3,0.949,0.552,1,1,2,2,3,4,0.824,0.925,1,2,2,2,3,4,0.787,0.932
2Z2LA_2Z2LA,2Z2LA,8,160,159,0.762,0.815,0.719,6.308,3.655,2.797,1,1,1,2,2,4,0.894,0.649,0.767,0.813,0.72,6.308,3.652,2.818,1,1,1,1,2,3,0.913,0.614,1,2,2,2,4,6,0.776,0.847,1,2,2,3,4,6,0.787,0.837
8AS8C_8BFNC,8BFNC,6,195,195,1,1,1,4.019,2.469,1.884,1,1,1,1,1,1,0.998,0.303,1,1,1,4.018,2.465,1.894,1,1,1,1,1,1,0.999,0.303,1,1,1,1,3,4,0.906,0.991,1,1,1,1,2,4,0.925,0.993
6MATA_7T0VF,7T0VF,23,586,557,0.933,0.953,0.922,6.925,3.379,1.926,1,2,3,4,6,12,0.548,0.769,0.982,0.974,0.96,6.925,5.971,1.286,1,1,1,1,2,7,0.901,0.791,2,4,4,5,8,14,0.469,0.907,1,2,3,4,5,11,0.726,0.958
3J7OA_4V5ZBa,4V5ZBa,123,256,244,0.961,0.953,0.927,2.709,0.637,0.31,5,22,28,39,56,92,0.188,0.774,1,0.984,0.975,2.709,2.365,0.049,1,1,1,1,1,18,0.964,0.156,8,27,34,45,64,97,0.194,0.865,1,7,11,19,35,74,0.645,0.94
